person,person_qid,personLabel,birthDate,birthYear,occupation_ids,occupation_labels
http://www.wikidata.org/entity/Q3085546,Q3085546,François Peyrard,1759-10-29T00:00:00Z,1759,Q170790 | Q182436 | Q17486330 | Q333634,mathématicien ou mathématicienne | bibliothécaire | historien ou historienne des mathématiques | traducteur ou traductrice
http://www.wikidata.org/entity/Q3085689,Q3085689,François Richard,1733-12-29T00:00:00Z,1733,Q49757 | Q36180 | Q250867 | Q20794925 | Q50498254,poète ou poétesse | écrivain ou écrivaine | prêtre catholique | principal de collège | chanoine ad honorem
http://www.wikidata.org/entity/Q3085931,Q3085931,François Tronchin,1704-10-23T00:00:00Z,1704,Q10732476 | Q40348 | Q15472169 | Q806798 | Q36180,collectionneur ou collectionneuse d'œuvres d'art | avocat ou avocate | mécène | banquier | écrivain ou écrivaine
http://www.wikidata.org/entity/Q3085943,Q3085943,François-Toussaint Gros,1698-01-01T00:00:00Z,1698,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q3086088,Q3086088,François d'Escherny,1733-11-24T00:00:00Z,1733,Q193391 | Q36180 | Q82955 | Q4964182,diplomate | écrivain ou écrivaine | personnalité politique | philosophe
http://www.wikidata.org/entity/Q3086147,Q3086147,François de Chennevières,1699-11-22T00:00:00Z,1699,Q49757 | Q8178443 | Q214917,poète ou poétesse | librettiste | dramaturge
http://www.wikidata.org/entity/Q3086371,Q3086371,Françoise-Albine Benoist,1724-01-01T00:00:00Z,1724,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q3086518,Q3086518,Françoise Hus,1710-10-02T00:00:00Z,1710,Q33999 | Q214917 | Q36180,acteur ou actrice | dramaturge | écrivain ou écrivaine
http://www.wikidata.org/entity/Q3087936,Q3087936,Marie-Jeanne Riccoboni,1713-10-25T00:00:00Z,1713,Q33999 | Q6625963 | Q214917 | Q2259451 | Q36180,acteur ou actrice | romancier ou romancière | dramaturge | acteur ou actrice de théâtre | écrivain ou écrivaine
http://www.wikidata.org/entity/Q30887716,Q30887716,Q30887716,1750-01-01T00:00:00Z,1750,Q432386 | Q36180 | Q6051619,prédicateur | écrivain ou écrivaine | publiciste
http://www.wikidata.org/entity/Q30887814,Q30887814,Alekseï Mikhaïlovitch Pouchkine,1771-06-11T00:00:00Z,1771,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q3089543,Q3089543,Frédéric-Rodolphe Saltzmann,1749-03-08T00:00:00Z,1749,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q30902195,Q30902195,Giuseppe Bartoli,1717-02-27T00:00:00Z,1717,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q3090417,Q3090417,Nicolas Bergasse,1750-01-24T00:00:00Z,1750,Q82955 | Q40348 | Q4964182 | Q36180,personnalité politique | avocat ou avocate | philosophe | écrivain ou écrivaine
http://www.wikidata.org/entity/Q30917985,Q30917985,Luis Tomás Leal,1688-01-01T00:00:00Z,1688,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q3092320,Q3092320,Félicité de Choiseul-Meuse,1767-01-01T00:00:00Z,1767,Q36180 | Q6625963,écrivain ou écrivaine | romancier ou romancière
http://www.wikidata.org/entity/Q3093542,Q3093542,Gabriel-Charles de Lattaignant,1697-01-01T00:00:00Z,1697,Q49757 | Q3430033,poète ou poétesse | abbé
http://www.wikidata.org/entity/Q3093560,Q3093560,Gabriel-Louis Pérau,1700-01-01T00:00:00Z,1700,Q36180 | Q2516866,écrivain ou écrivaine | éditeur ou éditrice
http://www.wikidata.org/entity/Q3093657,Q3093657,Gabriel Brizard,1744-01-01T00:00:00Z,1744,Q36180 | Q201788,écrivain ou écrivaine | historien ou historienne
http://www.wikidata.org/entity/Q30939176,Q30939176,"Catarina de Lencastre, Viscountess of Balsemão",1749-09-29T00:00:00Z,1749,Q49757 | Q36180 | Q214917,poète ou poétesse | écrivain ou écrivaine | dramaturge
http://www.wikidata.org/entity/Q3093966,Q3093966,Gabriel Sénac de Meilhan,1736-05-07T00:00:00Z,1736,Q16532929 | Q36180 | Q2994387,administrateur ou administratrice | écrivain ou écrivaine | conseiller ou conseillère
http://www.wikidata.org/entity/Q30940761,Q30940761,Q30940761,1726-01-01T00:00:00Z,1726,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q3094286,Q3094286,Gaetano Volpi,1689-01-01T00:00:00Z,1689,Q1607826 | Q36180,éditeur ou éditrice | écrivain ou écrivaine
http://www.wikidata.org/entity/Q30944676,Q30944676,Q30944676,1703-01-01T00:00:00Z,1703,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q30944925,Q30944925,Ma Hui,1752-01-01T00:00:00Z,1752,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q3094498,Q3094498,Galart de Montjoie,1746-05-18T00:00:00Z,1746,Q40348 | Q1930187 | Q182436 | Q185351 | Q36180,avocat ou avocate | journaliste | bibliothécaire | juriste | écrivain ou écrivaine
http://www.wikidata.org/entity/Q30946073,Q30946073,Jiang Xunyuan,1735-01-01T00:00:00Z,1735,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q30948513,Q30948513,Wang Longyao,1772-01-01T00:00:00Z,1772,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q30948698,Q30948698,Yang Kui,1760-01-01T00:00:00Z,1760,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q30948838,Q30948838,Yang Hongguan,1733-01-01T00:00:00Z,1733,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q30948966,Q30948966,Gu Douguang,1724-01-01T00:00:00Z,1724,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q30957239,Q30957239,Samuel Szymanowski,1700-01-01T00:00:00Z,1700,Q49757 | Q47064,poète ou poétesse | militaire
http://www.wikidata.org/entity/Q3098261,Q3098261,William Mason,1724-02-12T00:00:00Z,1724,Q49757 | Q1028181 | Q15296811 | Q36180,poète ou poétesse | artiste peintre | dessinateur ou dessinatrice | écrivain ou écrivaine
http://www.wikidata.org/entity/Q309854,Q309854,Joseph de Maistre,1753-04-01T00:00:00Z,1753,Q4964182 | Q82955 | Q36180 | Q201788 | Q193391 | Q40348,philosophe | personnalité politique | écrivain ou écrivaine | historien ou historienne | diplomate | avocat ou avocate
http://www.wikidata.org/entity/Q3098825,Q3098825,Gaspard de Réal de Curban,1682-11-20T00:00:00Z,1682,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q309903,Q309903,Horace Walpole,1717-09-24T00:00:00Z,1717,Q36180 | Q6625963 | Q18814623 | Q82955 | Q10732476,écrivain ou écrivaine | romancier ou romancière | autobiographe | personnalité politique | collectionneur ou collectionneuse d'œuvres d'art
http://www.wikidata.org/entity/Q3100771,Q3100771,Gennaro Antonio Federico,1700-01-01T00:00:00Z,1700,Q8178443,librettiste
http://www.wikidata.org/entity/Q3101305,Q3101305,Georg Gottfried Küster,1695-01-01T00:00:00Z,1695,Q201788 | Q36180 | Q1231865,historien ou historienne | écrivain ou écrivaine | pédagogue
http://www.wikidata.org/entity/Q3101393,Q3101393,George Anne Bellamy,1727-04-23T00:00:00Z,1727,Q33999 | Q11774156,acteur ou actrice | mémorialiste
http://www.wikidata.org/entity/Q3101456,Q3101456,George Campbell,1719-12-25T00:00:00Z,1719,Q14467526 | Q333634 | Q4964182 | Q1234713 | Q36180,linguiste | traducteur ou traductrice | philosophe | théologien ou théologienne | écrivain ou écrivaine
http://www.wikidata.org/entity/Q3101568,Q3101568,George Forster,1750-01-01T00:00:00Z,1750,Q11900058 | Q12356615 | Q36180 | Q212238 | Q3579035,explorateur ou exploratrice | voyageur ou voyageuse | écrivain ou écrivaine | fonctionnaire | chroniqueur de voyage
http://www.wikidata.org/entity/Q3101619,Q3101619,George Hacket,1692-01-01T00:00:00Z,1692,Q49757 | Q753110,poète ou poétesse | auteur-compositeur ou autrice-compositrice
http://www.wikidata.org/entity/Q3101689,Q3101689,George Keate,1729-09-30T00:00:00Z,1729,Q1028181 | Q36180 | Q49757,artiste peintre | écrivain ou écrivaine | poète ou poétesse
http://www.wikidata.org/entity/Q3102,Q3102,Francis Coventry,1725-01-01T00:00:00Z,1725,Q36180 | Q6625963,écrivain ou écrivaine | romancier ou romancière
http://www.wikidata.org/entity/Q3102669,Q3102669,Georges Duval,1772-10-26T00:00:00Z,1772,Q214917,dramaturge
http://www.wikidata.org/entity/Q31039030,Q31039030,Marie-Louise-Rose Pétigny de Saint-Romain,1768-11-05T00:00:00Z,1768,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q31039193,Q31039193,Marike Rommerts Haarsma,1741-01-01T00:00:00Z,1741,Q49757 | Q36180,poète ou poétesse | écrivain ou écrivaine
http://www.wikidata.org/entity/Q3104116,Q3104116,Germain Garnier,1754-11-08T00:00:00Z,1754,Q36180 | Q82955 | Q188094 | Q333634,écrivain ou écrivaine | personnalité politique | économiste | traducteur ou traductrice
http://www.wikidata.org/entity/Q3104405,Q3104405,Gervais-François Magné de Marolles,1727-08-04T00:00:00Z,1727,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q31047,Q31047,José Eduardo de Cárdenas,1765-10-12T00:00:00Z,1765,Q49757 | Q36180 | Q82955,poète ou poétesse | écrivain ou écrivaine | personnalité politique
http://www.wikidata.org/entity/Q3105050,Q3105050,Giacomo Durazzo,1717-04-27T00:00:00Z,1717,Q193391 | Q82955 | Q8178443 | Q214917 | Q1797162 | Q18120029 | Q1776724,diplomate | personnalité politique | librettiste | dramaturge | directeur ou directrice artistique | bibliophile | directeur ou directrice de théâtre
http://www.wikidata.org/entity/Q3105057,Q3105057,Giacomo Lamberti,1758-01-01T00:00:00Z,1758,Q13418253 | Q49757,philologue | poète ou poétesse
http://www.wikidata.org/entity/Q3105131,Q3105131,Giammaria Mazzuchelli,1707-10-28T00:00:00Z,1707,Q10429346 | Q13570226 | Q864380 | Q182436,bibliographe | historien ou historienne de la littérature | biographe | bibliothécaire
http://www.wikidata.org/entity/Q3105890,Q3105890,Gilbert Wakefield,1756-11-22T00:00:00Z,1756,Q36180 | Q13418253 | Q20826540 | Q1642960 | Q333634,écrivain ou écrivaine | philologue | érudit | polémiste | traducteur ou traductrice
http://www.wikidata.org/entity/Q3106036,Q3106036,Gilles-Joseph-Évrard Ramoux,1750-01-20T00:00:00Z,1750,Q36180 | Q42603 | Q639669 | Q2374149,écrivain ou écrivaine | prêtre | musicien ou musicienne | botaniste
http://www.wikidata.org/entity/Q3106040,Q3106040,Gilles-François de Beauvais,1693-07-07T00:00:00Z,1693,Q36180 | Q432386 | Q250867,écrivain ou écrivaine | prédicateur | prêtre catholique
http://www.wikidata.org/entity/Q3106180,Q3106180,Jean-Baptiste Germain,1701-01-01T00:00:00Z,1701,Q49757 | Q193391,poète ou poétesse | diplomate
http://www.wikidata.org/entity/Q3106564,Q3106564,Gilles de Caux de Montlebert,1682-01-01T00:00:00Z,1682,Q49757 | Q214917,poète ou poétesse | dramaturge
http://www.wikidata.org/entity/Q3107170,Q3107170,Giovanni Ferri,1755-01-01T00:00:00Z,1755,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q3107196,Q3107196,Giovanni Gaetano Bottari,1689-01-15T00:00:00Z,1689,Q250867 | Q182436 | Q3621491 | Q1792450 | Q13418253 | Q14972848 | Q1234713 | Q36180,prêtre catholique | bibliothécaire | archéologue | historien ou historienne de l'art | philologue | lexicographe | théologien ou théologienne | écrivain ou écrivaine
http://www.wikidata.org/entity/Q3107305,Q3107305,Giovanni Paradisi,1760-11-19T00:00:00Z,1760,Q170790 | Q82955 | Q49757,mathématicien ou mathématicienne | personnalité politique | poète ou poétesse
http://www.wikidata.org/entity/Q310757,Q310757,Roger Joseph Boscovich,1711-05-18T00:00:00Z,1711,Q169470 | Q11063 | Q170790 | Q4964182 | Q193391 | Q49757 | Q1234713 | Q270141 | Q201788 | Q901402 | Q1622272 | Q250867,physicien ou physicienne | astronome | mathématicien ou mathématicienne | philosophe | diplomate | poète ou poétesse | théologien ou théologienne | polymathe | historien ou historienne | géographe | professeur d'université | prêtre catholique
http://www.wikidata.org/entity/Q310767,Q310767,Lazare Carnot,1753-05-13T00:00:00Z,1753,Q170790 | Q82955 | Q151197 | Q189290 | Q169470 | Q81096 | Q49757 | Q289612 | Q901,mathématicien ou mathématicienne | personnalité politique | ingénieur militaire | officier | physicien ou physicienne | ingénieur | poète ou poétesse | maitre d'œuvre | scientifique
http://www.wikidata.org/entity/Q3107672,Q3107672,Luigi Giusti,1709-11-11T00:00:00Z,1709,Q8178443 | Q49757,librettiste | poète ou poétesse
http://www.wikidata.org/entity/Q3108009,Q3108009,Giuseppe Carpani,1752-01-28T00:00:00Z,1752,Q36180 | Q8178443 | Q49757 | Q864380 | Q36834 | Q14915627,écrivain ou écrivaine | librettiste | poète ou poétesse | biographe | compositeur ou compositrice | musicologue
http://www.wikidata.org/entity/Q3108170,Q3108170,Giuseppe Zanoia,1752-01-11T00:00:00Z,1752,Q42973 | Q49757,architecte | poète ou poétesse
http://www.wikidata.org/entity/Q3108173,Q3108173,Giuseppe Zucconi,1721-01-01T00:00:00Z,1721,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q310829,Q310829,John Marshall,1755-09-24T00:00:00Z,1755,Q82955 | Q16533 | Q40348 | Q193391 | Q185351 | Q36180,personnalité politique | juge | avocat ou avocate | diplomate | juriste | écrivain ou écrivaine
http://www.wikidata.org/entity/Q31092419,Q31092419,Pál Németi,1758-02-06T00:00:00Z,1758,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q31094847,Q31094847,József Horváth,1737-03-30T00:00:00Z,1737,Q51174991,church writer
http://www.wikidata.org/entity/Q3109567,Q3109567,Pablo de Olavide,1725-01-25T00:00:00Z,1725,Q82955 | Q333634 | Q36180 | Q185351 | Q1209498,personnalité politique | traducteur ou traductrice | écrivain ou écrivaine | juriste | juriste-poète
http://www.wikidata.org/entity/Q3113266,Q3113266,Graham Moore,1764-01-01T00:00:00Z,1764,Q18939491,diariste
http://www.wikidata.org/entity/Q311387,Q311387,Antoine Reicha,1770-02-26T00:00:00Z,1770,Q36834 | Q36180 | Q14915627 | Q1231865 | Q16031530 | Q16145150 | Q1622272 | Q37226,compositeur ou compositrice | écrivain ou écrivaine | musicologue | pédagogue | théoricien ou théoricienne de la musique | professeur ou professeure de musique | professeur d'université | enseignant ou enseignante
http://www.wikidata.org/entity/Q311447,Q311447,Francisco de Miranda,1750-03-28T00:00:00Z,1750,Q82955 | Q333634 | Q36180 | Q4991371,personnalité politique | traducteur ou traductrice | écrivain ou écrivaine | soldat
http://www.wikidata.org/entity/Q311480,Q311480,Abbé Prévost,1697-04-01T00:00:00Z,1697,Q36180 | Q1930187 | Q201788 | Q333634 | Q6625963 | Q42603,écrivain ou écrivaine | journaliste | historien ou historienne | traducteur ou traductrice | romancier ou romancière | prêtre
http://www.wikidata.org/entity/Q3115224,Q3115224,Grandmesnil,1737-03-19T00:00:00Z,1737,Q33999 | Q214917,acteur ou actrice | dramaturge
http://www.wikidata.org/entity/Q3115893,Q3115893,Grazio Braccioli,1682-01-01T00:00:00Z,1682,Q8178443 | Q214917 | Q49757,librettiste | dramaturge | poète ou poétesse
http://www.wikidata.org/entity/Q311885,Q311885,Patrick Henry,1736-05-29T00:00:00Z,1736,Q82955 | Q40348 | Q36180,personnalité politique | avocat ou avocate | écrivain ou écrivaine
http://www.wikidata.org/entity/Q31189844,Q31189844,Q31189844,1747-01-01T00:00:00Z,1747,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q31189846,Q31189846,Yasincizade Abdülvehhab Efendi,1758-01-01T00:00:00Z,1758,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q31190192,Q31190192,Topal Ataullah Mehmed Efendi,1760-01-01T00:00:00Z,1760,Q185351 | Q36180,juriste | écrivain ou écrivaine
http://www.wikidata.org/entity/Q31190586,Q31190586,Dilhayat Kalfa,1710-01-01T00:00:00Z,1710,Q36834 | Q177220 | Q639669 | Q36180,compositeur ou compositrice | chanteur ou chanteuse | musicien ou musicienne | écrivain ou écrivaine
http://www.wikidata.org/entity/Q3119482,Q3119482,Guidone Ferrari,1717-02-06T00:00:00Z,1717,Q201788 | Q49757,historien ou historienne | poète ou poétesse
http://www.wikidata.org/entity/Q3119582,Q3119582,Guillaume Alexandre de Méhégan,1721-01-01T00:00:00Z,1721,Q1930187 | Q49757 | Q36180,journaliste | poète ou poétesse | écrivain ou écrivaine
http://www.wikidata.org/entity/Q3119617,Q3119617,Guillaume-René Lefébure,1744-09-25T00:00:00Z,1744,Q201788 | Q36180 | Q39631 | Q214917,historien ou historienne | écrivain ou écrivaine | médecin | dramaturge
http://www.wikidata.org/entity/Q3119873,Q3119873,Guillaume Grivel,1735-01-16T00:00:00Z,1735,Q36180 | Q40348 | Q185351,écrivain ou écrivaine | avocat ou avocate | juriste
http://www.wikidata.org/entity/Q31198782,Q31198782,Q31198782,1720-01-01T00:00:00Z,1720,Q49757 | Q36180,poète ou poétesse | écrivain ou écrivaine
http://www.wikidata.org/entity/Q31198899,Q31198899,Michał Olszewski,1712-01-01T00:00:00Z,1712,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q3120241,Q3120241,Guillaume d'Abbes de Cabrerolles,1718-03-21T00:00:00Z,1718,Q36180 | Q744738 | Q40348,écrivain ou écrivaine | encyclopédiste | avocat ou avocate
http://www.wikidata.org/entity/Q3120451,Q3120451,Guillaume de Sainte-Croix,1746-01-05T00:00:00Z,1746,Q36180 | Q201788,écrivain ou écrivaine | historien ou historienne
http://www.wikidata.org/entity/Q3122882,Q3122882,Yokoi Kinkoku,1761-01-01T00:00:00Z,1761,Q49757 | Q1028181 | Q854997,poète ou poétesse | artiste peintre | moine bouddhiste
http://www.wikidata.org/entity/Q3123918,Q3123918,Gérard Du Doyer de Gastels,1732-04-29T00:00:00Z,1732,Q49757 | Q214917 | Q189290,poète ou poétesse | dramaturge | officier
http://www.wikidata.org/entity/Q3124453,Q3124453,Géraud Valet de Reganhac,1719-06-05T00:00:00Z,1719,Q49757 | Q40348,poète ou poétesse | avocat ou avocate
http://www.wikidata.org/entity/Q312498,Q312498,Carl Michael Bellman,1740-02-04T00:00:00Z,1740,Q49757 | Q36834 | Q36180 | Q31179608,poète ou poétesse | compositeur ou compositrice | écrivain ou écrivaine | employé ou employée de bureau
http://www.wikidata.org/entity/Q312562,Q312562,James Macpherson,1736-10-27T00:00:00Z,1736,Q49757 | Q36180 | Q82955,poète ou poétesse | écrivain ou écrivaine | personnalité politique
http://www.wikidata.org/entity/Q3126371,Q3126371,Hamdan Khodja,1773-01-01T00:00:00Z,1773,Q3400985 | Q36180,universitaire | écrivain ou écrivaine
http://www.wikidata.org/entity/Q31267,Q31267,Susanne von Klettenberg,1723-12-19T00:00:00Z,1723,Q49757 | Q36180 | Q4964182,poète ou poétesse | écrivain ou écrivaine | philosophe
http://www.wikidata.org/entity/Q3126838,Q3126838,Hannah Cowley,1743-03-14T00:00:00Z,1743,Q49757 | Q214917 | Q36180 | Q22073916,poète ou poétesse | dramaturge | écrivain ou écrivaine | auteur tragique
http://www.wikidata.org/entity/Q312709,Q312709,Kobayashi Issa,1763-06-15T00:00:00Z,1763,Q49757 | Q1028181 | Q36180 | Q11386386,poète ou poétesse | artiste peintre | écrivain ou écrivaine | auteur de haïkus
http://www.wikidata.org/entity/Q3127563,Q3127563,Charles Harny de Guerville,1730-01-01T00:00:00Z,1730,Q214917 | Q8178443,dramaturge | librettiste
http://www.wikidata.org/entity/Q312771,Q312771,Pierre-André Latreille,1762-11-29T00:00:00Z,1762,Q497294 | Q3055126 | Q17344952 | Q16868721 | Q161944 | Q1622272 | Q36180 | Q350979,lépidoptériste | entomologiste | arachnologue | carcinologiste | diacre | professeur d'université | écrivain ou écrivaine | zoologiste
http://www.wikidata.org/entity/Q312784,Q312784,Benedetto Giacomo Marcello,1686-07-24T00:00:00Z,1686,Q36834 | Q49757 | Q36180 | Q37226,compositeur ou compositrice | poète ou poétesse | écrivain ou écrivaine | enseignant ou enseignante
